"","anio","jurisdicion_nombre","edad_madre","semana_gestacion","sexo","nacimientos_cantidad","educacion"
"12875",2019,"Buenos Aires","15 a 19","Sin especif","femenino",2,"Secundaria/Polimodal Incompleta"
"12876",2019,"Chubut","25 a 29","28 a 31","femenino",1,"Secundaria/Polimodal Completa"
"12877",2019,"Santa Fe","35 a 39","37 a 41","femenino",262,"Terciaria/Universitaria Completa"
"12878",2019,"CABA","30 a 34","37 a 41","femenino",3,"Secundaria/Polimodal Incompleta"
"12879",2019,"CABA","30 a 34","37 a 41","femenino",23,"Secundaria/Polimodal Incompleta"
"12880",2019,"CABA","30 a 34","37 a 41","femenino",147,"Secundaria/Polimodal Completa"
"12881",2019,"Buenos Aires","35 a 39","42 y más","femenino",1,"Secundaria/Polimodal Completa"
"12882",2019,"Formosa","40 a 44","37 a 41","femenino",2,"Secundaria/Polimodal Incompleta"
"12883",2019,"Formosa","40 a 44","32 a 36","femenino",1,"Secundaria/Polimodal Completa"
"12884",2019,"Formosa","40 a 44","32 a 36","femenino",1,"Terciaria/Universitaria Incompleta"
"12885",2019,"Formosa","40 a 44","32 a 36","femenino",1,"Terciaria/Universitaria Incompleta"
"12886",2019,"Formosa","40 a 44","37 a 41","femenino",1,"Terciaria/Universitaria Incompleta"
"12887",2019,"Formosa","40 a 44","32 a 36","femenino",1,"Terciaria/Universitaria Completa"
"12888",2019,"Corrientes","35 a 39","32 a 36","femenino",2,"Secundaria/Polimodal Incompleta"
"12889",2019,"Corrientes","20 a 24","37 a 41","femenino",1,"Terciaria/Universitaria Completa"
"12890",2019,"Tucumán","20 a 24","37 a 41","femenino",24,"Primaria/C. EGB Incompleta"
"12891",2019,"San Luis","35 a 39","32 a 36","femenino",1,"Secundaria/Polimodal Incompleta"
"12892",2019,"Buenos Aires","20 a 24","24 a 27","femenino",2,"Secundaria/Polimodal Incompleta"
"12893",2019,"Buenos Aires","30 a 34","28 a 31","femenino",2,"Primaria/C. EGB Completa"
"12894",2019,"Chaco","25 a 29","37 a 41","femenino",152,"Terciaria/Universitaria Completa"
"12895",2019,"Chaco","25 a 29","37 a 41","femenino",93,"Terciaria/Universitaria Completa"
"12896",2019,"Buenos Aires","20 a 24","32 a 36","femenino",4,"Terciaria/Universitaria Completa"
"12897",2019,"Buenos Aires","25 a 29","22 a 23","femenino",1,"Primaria/C. EGB Incompleta"
"12898",2019,"CABA","De 45 y más","37 a 41","femenino",4,"Primaria/C. EGB Completa"
"12899",2019,"CABA","25 a 29","Sin especif","femenino",1,"Secundaria/Polimodal Incompleta"
"12900",2019,"Córdoba","15 a 19","28 a 31","femenino",1,"Primaria/C. EGB Completa"
"12901",2019,"Córdoba","20 a 24","24 a 27","femenino",2,"Terciaria/Universitaria Incompleta"
"12902",2019,"Catamarca","25 a 29","Sin especif","femenino",1,"Primaria/C. EGB Incompleta"
"12903",2019,"Catamarca","25 a 29","37 a 41","femenino",22,"Primaria/C. EGB Completa"
"12904",2019,"Buenos Aires","25 a 29","32 a 36","femenino",44,"Secundaria/Polimodal Completa"
"12905",2019,"Chaco","20 a 24","37 a 41","femenino",29,"Secundaria/Polimodal Completa"
"12906",2019,"Buenos Aires","30 a 34","37 a 41","femenino",57,"Primaria/C. EGB Completa"
"12907",2019,"Corrientes","25 a 29","22 a 23","femenino",1,"Terciaria/Universitaria Incompleta"
"12908",2019,"Misiones","Menor de 15","28 a 31","femenino",1,"Secundaria/Polimodal Incompleta"
"12909",2019,"Misiones","Menor de 15","32 a 36","femenino",2,"Secundaria/Polimodal Incompleta"
"12910",2019,"Misiones","15 a 19","32 a 36","femenino",1,"Sin instrucción"
"12911",2019,"CABA","25 a 29","42 y más","femenino",2,"Secundaria/Polimodal Completa"
"12912",2019,"La Rioja","20 a 24","37 a 41","femenino",4,"Terciaria/Universitaria Completa"
"12913",2019,"Chubut","25 a 29","37 a 41","femenino",19,"Terciaria/Universitaria Incompleta"
"12914",2019,"Chubut","30 a 34","32 a 36","femenino",7,"Secundaria/Polimodal Completa"
"12915",2019,"Chubut","30 a 34","32 a 36","femenino",7,"Secundaria/Polimodal Completa"
"12916",2019,"Santiago del Estero","30 a 34","32 a 36","femenino",1,"Sin instrucción"
"12917",2019,"Santiago del Estero","30 a 34","37 a 41","femenino",1,"Sin instrucción"
"12918",2019,"Misiones","15 a 19","28 a 31","femenino",1,"Primaria/C. EGB Incompleta"
"12919",2019,"Misiones","15 a 19","32 a 36","femenino",3,"Primaria/C. EGB Incompleta"
"12920",2019,"Misiones","15 a 19","32 a 36","femenino",6,"Primaria/C. EGB Incompleta"
"12921",2019,"Misiones","15 a 19","32 a 36","femenino",3,"Primaria/C. EGB Incompleta"
"12922",2019,"Santiago del Estero","30 a 34","37 a 41","femenino",12,"Primaria/C. EGB Incompleta"
"12923",2019,"Santiago del Estero","30 a 34","37 a 41","femenino",28,"Primaria/C. EGB Incompleta"
"12924",2019,"Chubut","30 a 34","37 a 41","femenino",1,"Sin instrucción"
"12925",2019,"Chubut","30 a 34","37 a 41","femenino",1,"Primaria/C. EGB Incompleta"
"12926",2019,"Santiago del Estero","30 a 34","32 a 36","femenino",1,"Primaria/C. EGB Completa"
"12927",2019,"Santiago del Estero","30 a 34","37 a 41","femenino",52,"Primaria/C. EGB Completa"
"12928",2019,"Santiago del Estero","30 a 34","42 y más","femenino",1,"Primaria/C. EGB Completa"
"12929",2019,"Santiago del Estero","30 a 34","32 a 36","femenino",3,"Secundaria/Polimodal Incompleta"
"12930",2019,"Santiago del Estero","30 a 34","37 a 41","femenino",29,"Secundaria/Polimodal Incompleta"
"12931",2019,"Jujuy","35 a 39","32 a 36","femenino",1,"Secundaria/Polimodal Completa"
"12932",2019,"Santiago del Estero","30 a 34","32 a 36","femenino",2,"Terciaria/Universitaria Incompleta"
"12933",2019,"Santiago del Estero","30 a 34","32 a 36","femenino",1,"Terciaria/Universitaria Incompleta"
"12934",2019,"Santiago del Estero","30 a 34","37 a 41","femenino",23,"Terciaria/Universitaria Incompleta"
"12935",2019,"Santiago del Estero","30 a 34","32 a 36","femenino",2,"Terciaria/Universitaria Completa"
"12936",2019,"Santiago del Estero","30 a 34","32 a 36","femenino",10,"Terciaria/Universitaria Completa"
"12937",2019,"Santiago del Estero","30 a 34","32 a 36","femenino",3,"Terciaria/Universitaria Completa"
"12938",2019,"Santiago del Estero","30 a 34","37 a 41","femenino",43,"Terciaria/Universitaria Completa"
"12939",2019,"Misiones","15 a 19","32 a 36","femenino",7,"Primaria/C. EGB Completa"
"12940",2019,"Chubut","30 a 34","37 a 41","femenino",2,"Secundaria/Polimodal Incompleta"
"12941",2019,"Chubut","30 a 34","37 a 41","femenino",16,"Secundaria/Polimodal Incompleta"
"12942",2019,"Santiago del Estero","20 a 24","37 a 41","femenino",5,"Secundaria/Polimodal Completa"
"12943",2019,"CABA","25 a 29","37 a 41","femenino",79,"Secundaria/Polimodal Incompleta"
"12944",2019,"Entre Ríos","25 a 29","Sin especif","femenino",3,"Secundaria/Polimodal Incompleta"
"12945",2019,"Catamarca","25 a 29","32 a 36","femenino",2,"Primaria/C. EGB Completa"
"12946",2019,"Santiago del Estero","25 a 29","32 a 36","femenino",6,"Primaria/C. EGB Completa"
"12947",2019,"Santiago del Estero","25 a 29","32 a 36","femenino",4,"Primaria/C. EGB Completa"
"12948",2019,"Santiago del Estero","25 a 29","37 a 41","femenino",1,"Primaria/C. EGB Completa"
"12949",2019,"Santiago del Estero","25 a 29","37 a 41","femenino",1,"Secundaria/Polimodal Incompleta"
"12950",2019,"Formosa","35 a 39","32 a 36","femenino",7,"Secundaria/Polimodal Incompleta"
"12951",2019,"San Luis","25 a 29","37 a 41","femenino",1,"Terciaria/Universitaria Completa"
"12952",2019,"San Luis","25 a 29","37 a 41","femenino",5,"Terciaria/Universitaria Completa"
"12953",2019,"San Luis","25 a 29","37 a 41","femenino",10,"Terciaria/Universitaria Completa"
"12954",2019,"San Luis","25 a 29","37 a 41","femenino",40,"Terciaria/Universitaria Completa"
"12955",2019,"San Luis","25 a 29","37 a 41","femenino",16,"Terciaria/Universitaria Completa"
"12956",2019,"San Luis","25 a 29","42 y más","femenino",1,"Terciaria/Universitaria Completa"
"12957",2019,"San Luis","30 a 34","32 a 36","femenino",1,"Primaria/C. EGB Incompleta"
"12958",2019,"Chubut","30 a 34","37 a 41","femenino",1,"Terciaria/Universitaria Completa"
"12959",2019,"Chubut","30 a 34","37 a 41","femenino",85,"Terciaria/Universitaria Completa"
"12960",2019,"Córdoba","40 a 44","32 a 36","femenino",6,"Primaria/C. EGB Completa"
"12961",2019,"Corrientes","35 a 39","42 y más","femenino",2,"Primaria/C. EGB Completa"
"12962",2019,"Buenos Aires","20 a 24","28 a 31","femenino",29,"Secundaria/Polimodal Incompleta"
"12963",2019,"Buenos Aires","40 a 44","32 a 36","femenino",29,"Primaria/C. EGB Completa"
"12964",2019,"Córdoba","35 a 39","37 a 41","femenino",1,"Primaria/C. EGB Completa"
"12965",2019,"Buenos Aires","25 a 29","42 y más","femenino",4,"Secundaria/Polimodal Incompleta"
"12966",2019,"Buenos Aires","25 a 29","24 a 27","femenino",16,"Secundaria/Polimodal Completa"
"12967",2019,"Buenos Aires","25 a 29","32 a 36","femenino",8,"Secundaria/Polimodal Completa"
"12968",2019,"Buenos Aires","25 a 29","37 a 41","femenino",1,"Secundaria/Polimodal Completa"
"12969",2019,"Buenos Aires","25 a 29","28 a 31","femenino",2,"Terciaria/Universitaria Incompleta"
"12970",2019,"Córdoba","40 a 44","37 a 41","femenino",7,"Primaria/C. EGB Completa"
"12971",2019,"Corrientes","20 a 24","Sin especif","femenino",1,"Secundaria/Polimodal Completa"
"12972",2019,"CABA","35 a 39","37 a 41","femenino",3,"Sin instrucción"
"12973",2019,"CABA","35 a 39","32 a 36","femenino",1,"Primaria/C. EGB Incompleta"
"12974",2019,"Neuquén","20 a 24","37 a 41","femenino",159,"Secundaria/Polimodal Completa"
"12975",2019,"Neuquén","20 a 24","37 a 41","femenino",115,"Secundaria/Polimodal Completa"
"12976",2019,"Neuquén","20 a 24","37 a 41","femenino",1,"Secundaria/Polimodal Completa"
"12977",2019,"La Pampa","40 a 44","37 a 41","femenino",4,"Primaria/C. EGB Completa"
"12978",2019,"La Pampa","40 a 44","37 a 41","femenino",4,"Primaria/C. EGB Completa"
"12979",2019,"Buenos Aires","25 a 29","37 a 41","femenino",12,"Primaria/C. EGB Incompleta"
"12980",2019,"CABA","25 a 29","37 a 41","femenino",104,"Secundaria/Polimodal Incompleta"
"12981",2019,"Catamarca","20 a 24","Sin especif","femenino",1,"Terciaria/Universitaria Incompleta"
"12982",2019,"Catamarca","20 a 24","Sin especif","femenino",2,"Terciaria/Universitaria Incompleta"
"12983",2019,"Buenos Aires","35 a 39","32 a 36","femenino",24,"Primaria/C. EGB Completa"
"12984",2019,"Buenos Aires","35 a 39","42 y más","femenino",4,"Primaria/C. EGB Completa"
"12985",2019,"Córdoba","15 a 19","24 a 27","femenino",1,"Terciaria/Universitaria Incompleta"
"12986",2019,"Buenos Aires","35 a 39","Sin especif","femenino",1,"Secundaria/Polimodal Incompleta"
"12987",2019,"Formosa","15 a 19","37 a 41","femenino",9,"Secundaria/Polimodal Completa"
"12988",2019,"Formosa","20 a 24","32 a 36","femenino",1,"Sin instrucción"
"12989",2019,"Formosa","20 a 24","37 a 41","femenino",1,"Sin instrucción"
"12990",2019,"Formosa","20 a 24","28 a 31","femenino",2,"Secundaria/Polimodal Incompleta"
"12991",2019,"Formosa","20 a 24","32 a 36","femenino",5,"Secundaria/Polimodal Incompleta"
"12992",2019,"Formosa","20 a 24","32 a 36","femenino",25,"Secundaria/Polimodal Incompleta"
"12993",2019,"Formosa","20 a 24","37 a 41","femenino",15,"Secundaria/Polimodal Incompleta"
"12994",2019,"Formosa","20 a 24","37 a 41","femenino",130,"Secundaria/Polimodal Incompleta"
"12995",2019,"Formosa","30 a 34","32 a 36","femenino",2,"Terciaria/Universitaria Completa"
"12996",2019,"Formosa","30 a 34","37 a 41","femenino",1,"Terciaria/Universitaria Completa"
"12997",2019,"Formosa","30 a 34","37 a 41","femenino",15,"Terciaria/Universitaria Completa"
"12998",2019,"Formosa","30 a 34","42 y más","femenino",1,"Terciaria/Universitaria Completa"
"12999",2019,"San Luis","30 a 34","32 a 36","femenino",1,"Primaria/C. EGB Completa"
"13000",2019,"CABA","30 a 34","32 a 36","femenino",7,"Terciaria/Universitaria Incompleta"
"13001",2019,"San Luis","30 a 34","24 a 27","femenino",1,"Secundaria/Polimodal Completa"
"13002",2019,"Buenos Aires","20 a 24","24 a 27","femenino",4,"Secundaria/Polimodal Incompleta"
"13003",2019,"Formosa","20 a 24","37 a 41","femenino",303,"Secundaria/Polimodal Incompleta"
"13004",2019,"Buenos Aires","20 a 24","28 a 31","femenino",1,"Terciaria/Universitaria Completa"
"13005",2019,"Buenos Aires","25 a 29","32 a 36","femenino",1,"Sin instrucción"
"13006",2019,"Chaco","30 a 34","32 a 36","femenino",12,"Terciaria/Universitaria Completa"
"13007",2019,"CABA","25 a 29","32 a 36","femenino",1,"Terciaria/Universitaria Incompleta"
"13008",2019,"Buenos Aires","25 a 29","28 a 31","femenino",3,"Secundaria/Polimodal Incompleta"
"13009",2019,"Buenos Aires","25 a 29","28 a 31","femenino",2,"Secundaria/Polimodal Incompleta"
"13010",2019,"Córdoba","30 a 34","37 a 41","femenino",2,"Sin instrucción"
"13011",2019,"La Rioja","30 a 34","28 a 31","femenino",1,"Primaria/C. EGB Completa"
"13012",2019,"Córdoba","25 a 29","Sin especif","femenino",1,"Primaria/C. EGB Completa"
"13013",2019,"Salta","25 a 29","37 a 41","femenino",142,"Secundaria/Polimodal Incompleta"
"13014",2019,"Salta","25 a 29","Sin especif","femenino",3,"Secundaria/Polimodal Incompleta"
"13015",2019,"Salta","25 a 29","Sin especif","femenino",1,"Secundaria/Polimodal Incompleta"
"13016",2019,"Salta","25 a 29","Sin especif","femenino",1,"Secundaria/Polimodal Incompleta"
"13017",2019,"Salta","25 a 29","24 a 27","femenino",3,"Secundaria/Polimodal Completa"
"13018",2019,"Salta","25 a 29","24 a 27","femenino",1,"Secundaria/Polimodal Completa"
"13019",2019,"Salta","25 a 29","28 a 31","femenino",1,"Secundaria/Polimodal Completa"
"13020",2019,"Salta","25 a 29","28 a 31","femenino",1,"Secundaria/Polimodal Completa"
"13021",2019,"Salta","25 a 29","28 a 31","femenino",1,"Secundaria/Polimodal Completa"
"13022",2019,"Salta","25 a 29","32 a 36","femenino",26,"Secundaria/Polimodal Completa"
"13023",2019,"Salta","25 a 29","32 a 36","femenino",5,"Secundaria/Polimodal Completa"
"13024",2019,"Salta","25 a 29","37 a 41","femenino",1,"Secundaria/Polimodal Completa"
"13025",2019,"Salta","25 a 29","37 a 41","femenino",26,"Secundaria/Polimodal Completa"
"13026",2019,"Salta","25 a 29","37 a 41","femenino",200,"Secundaria/Polimodal Completa"
"13027",2019,"Salta","25 a 29","37 a 41","femenino",517,"Secundaria/Polimodal Completa"
"13028",2019,"Córdoba","25 a 29","37 a 41","femenino",237,"Terciaria/Universitaria Incompleta"
"13029",2019,"Córdoba","25 a 29","37 a 41","femenino",150,"Terciaria/Universitaria Incompleta"
"13030",2019,"La Rioja","40 a 44","32 a 36","femenino",1,"Primaria/C. EGB Completa"
"13031",2019,"La Rioja","40 a 44","32 a 36","femenino",1,"Primaria/C. EGB Completa"
"13032",2019,"La Rioja","40 a 44","37 a 41","femenino",3,"Secundaria/Polimodal Completa"
"13033",2019,"La Rioja","40 a 44","37 a 41","femenino",10,"Secundaria/Polimodal Completa"
"13034",2019,"La Rioja","40 a 44","37 a 41","femenino",9,"Secundaria/Polimodal Completa"
"13035",2019,"La Rioja","40 a 44","32 a 36","femenino",1,"Terciaria/Universitaria Incompleta"
"13036",2019,"La Rioja","40 a 44","37 a 41","femenino",1,"Terciaria/Universitaria Incompleta"
"13037",2019,"Córdoba","25 a 29","28 a 31","femenino",3,"Secundaria/Polimodal Incompleta"
"13038",2019,"Corrientes","25 a 29","32 a 36","femenino",3,"Terciaria/Universitaria Incompleta"
"13039",2019,"Buenos Aires","25 a 29","37 a 41","femenino",89,"Primaria/C. EGB Incompleta"
"13040",2019,"CABA","25 a 29","32 a 36","femenino",1,"Terciaria/Universitaria Completa"
"13041",2019,"Buenos Aires","35 a 39","37 a 41","femenino",2,"Primaria/C. EGB Completa"
"13042",2019,"Córdoba","25 a 29","37 a 41","femenino",47,"Primaria/C. EGB Incompleta"
"13043",2019,"La Rioja","35 a 39","37 a 41","femenino",4,"Terciaria/Universitaria Incompleta"
"13044",2019,"La Rioja","35 a 39","32 a 36","femenino",1,"Terciaria/Universitaria Completa"
"13045",2019,"La Rioja","35 a 39","37 a 41","femenino",2,"Terciaria/Universitaria Completa"
"13046",2019,"Formosa","15 a 19","37 a 41","femenino",6,"Secundaria/Polimodal Completa"
"13047",2019,"La Rioja","40 a 44","37 a 41","femenino",1,"Terciaria/Universitaria Incompleta"
"13048",2019,"Buenos Aires","40 a 44","28 a 31","femenino",1,"Primaria/C. EGB Incompleta"
"13049",2019,"Buenos Aires","40 a 44","37 a 41","femenino",134,"Primaria/C. EGB Completa"
"13050",2019,"Buenos Aires","40 a 44","37 a 41","femenino",254,"Primaria/C. EGB Completa"
"13051",2019,"Buenos Aires","40 a 44","Sin especif","femenino",8,"Primaria/C. EGB Completa"
"13052",2019,"Buenos Aires","40 a 44","Sin especif","femenino",2,"Primaria/C. EGB Completa"
"13053",2019,"Buenos Aires","40 a 44","28 a 31","femenino",1,"Secundaria/Polimodal Incompleta"
"13054",2019,"Córdoba","20 a 24","Sin especif","femenino",1,"Secundaria/Polimodal Incompleta"
"13055",2019,"CABA","25 a 29","37 a 41","femenino",2,"Secundaria/Polimodal Incompleta"
"13056",2019,"Buenos Aires","De 45 y más","32 a 36","femenino",3,"Terciaria/Universitaria Completa"
"13057",2019,"Buenos Aires","De 45 y más","32 a 36","femenino",5,"Terciaria/Universitaria Completa"
"13058",2019,"Córdoba","20 a 24","32 a 36","femenino",9,"Terciaria/Universitaria Incompleta"
"13059",2019,"Entre Ríos","30 a 34","28 a 31","femenino",1,"Primaria/C. EGB Completa"
"13060",2019,"Formosa","35 a 39","32 a 36","femenino",1,"Primaria/C. EGB Completa"
"13061",2019,"Formosa","35 a 39","32 a 36","femenino",1,"Primaria/C. EGB Completa"
"13062",2019,"Formosa","35 a 39","32 a 36","femenino",6,"Secundaria/Polimodal Incompleta"
"13063",2019,"Formosa","35 a 39","32 a 36","femenino",1,"Secundaria/Polimodal Incompleta"
"13064",2019,"Chubut","25 a 29","32 a 36","femenino",3,"Secundaria/Polimodal Completa"
"13065",2019,"Chubut","25 a 29","37 a 41","femenino",3,"Secundaria/Polimodal Completa"
"13066",2019,"Catamarca","25 a 29","Sin especif","femenino",3,"Terciaria/Universitaria Completa"
"13067",2019,"CABA","30 a 34","37 a 41","femenino",258,"Secundaria/Polimodal Completa"
"13068",2019,"La Pampa","25 a 29","32 a 36","femenino",3,"Secundaria/Polimodal Completa"
"13069",2019,"Salta","15 a 19","37 a 41","femenino",2,"Primaria/C. EGB Completa"
"13070",2019,"Salta","15 a 19","37 a 41","femenino",12,"Primaria/C. EGB Completa"
"13071",2019,"Salta","15 a 19","37 a 41","femenino",64,"Primaria/C. EGB Completa"
"13072",2019,"Salta","15 a 19","Sin especif","femenino",1,"Primaria/C. EGB Completa"
"13073",2019,"Salta","15 a 19","32 a 36","femenino",7,"Secundaria/Polimodal Incompleta"
"13074",2019,"Salta","15 a 19","32 a 36","femenino",2,"Secundaria/Polimodal Incompleta"
"13075",2019,"Salta","15 a 19","37 a 41","femenino",1,"Secundaria/Polimodal Incompleta"
"13076",2019,"Salta","15 a 19","42 y más","femenino",2,"Secundaria/Polimodal Incompleta"
"13077",2019,"Salta","15 a 19","Sin especif","femenino",3,"Secundaria/Polimodal Incompleta"
"13078",2019,"Salta","15 a 19","Sin especif","femenino",2,"Secundaria/Polimodal Completa"
"13079",2019,"Córdoba","40 a 44","32 a 36","femenino",2,"Primaria/C. EGB Completa"
"13080",2019,"Buenos Aires","35 a 39","42 y más","femenino",2,"Terciaria/Universitaria Completa"
"13081",2019,"Formosa","15 a 19","37 a 41","femenino",222,"Secundaria/Polimodal Incompleta"
"13082",2019,"Buenos Aires","40 a 44","28 a 31","femenino",1,"Secundaria/Polimodal Incompleta"
"13083",2019,"CABA","De 45 y más","37 a 41","femenino",1,"Primaria/C. EGB Completa"
"13084",2019,"CABA","25 a 29","32 a 36","femenino",3,"Secundaria/Polimodal Incompleta"
